,kGraph,SPF,kShape,kMeans,Time2Feat,DTC,Reservoir,Affinity,Agglomerative,BIRCH,DBSCAN,Gauss.-Mixt.,HDBSCAN,MeanShift,MB-KMeans,OPTICS,Spectral,Ward,Train Size,Test Size,Length,No. of Classes,Type
MedicalImages,0.24657334668650105,0.2077950803734622,0.2196672684541836,0.2411428673788095,0.2531248914566755,0.11918397112246186,0.1129547989456992,0.3387009499405481,0.0501999101046771,0.287757684612267,0.0033469386040101,0.2780800082758194,0.1418199526210066,0.0,0.244488307411853,0.0,0.2147882189256933,0.2747414799928465,381,760,99,10,IMAGE
Symbols,0.8823426361976825,0.902062209397392,0.7634145227103744,0.7692315673412391,0.8031279033892751,0.8087235981911047,0.2254243055334434,0.6092488553063654,0.5203228275877368,0.7894449411452469,0.019587666569836,0.7936058888201253,0.8323470514518166,0.0,0.6568645410027237,0.8335754662961563,0.8106500047783374,0.7937252750573097,25,995,398,6,IMAGE
ArrowHead,0.21065257808179946,0.17623730929753,0.24940157063822005,0.27251094519947616,0.023131788612947367,0.26345755402368193,0.0813177535053351,0.4094006800863491,0.0322565248445201,0.2572431498229325,0.0,0.2698209556890377,0.1020902884831896,0.0,0.2494111576751321,0.044509364273662,0.280713095326044,0.3416699093944685,36,175,251,3,IMAGE
ProximalPhalanxOutlineAgeGroup,0.5311169305245913,0.305053659586871,0.46606620840584967,0.4575200556986214,0.4380996087874977,0.24859251275793937,0.1678892048674926,0.3095206080762381,0.005534764437953,0.4940969374406509,0.0,0.4947939337149617,0.0004469368969775,0.0,0.4377226018357158,0.5299342875018823,0.456704934827628,0.5270944384048273,400,205,80,3,IMAGE
EOGHorizontalSignal,0.3006371987923524,0.3052187180531059,0.3267144301455418,0.3805721962422107,0.3800948312917435,0.30275550808326446,0.2430703059733239,0.5301553594492975,0.0303270094936684,0.4226860209236628,0.0,0.425436087916862,0.0982525066629165,0.0,0.3820947399705218,0.0,0.4669567177564141,0.4250894695661624,362,362,1250,12,EOG
TwoPatterns,0.5546894594551504,0.2450550169787109,0.3377715901894448,0.01831899590660769,0.013531608382353302,0.018115687747355988,0.2333467566250745,0.3178928913808242,0.0012095808193953,0.0655286276802163,0.0,0.001941550045982,0.0001778332314558,0.0,0.0337580881873567,0.0,0.1264243426768583,0.1599019139598425,1000,4000,128,4,SIMULATED
ChlorineConcentration,0.002396348637709045,0.001709712246358,0.0009531250714136707,0.001322308284547746,0.0013458081912652276,0.011686970993671345,0.012869088591211,0.0572586854624082,0.0066004181889493,0.002365503874469,0.0,0.0008857021529399,0.2973752035282268,0.0,0.0037231569171579,0.0169171598790913,0.0588895811839374,0.060932723582901,467,3840,166,3,SIMULATED
Plane,0.9732507395817855,0.9776105418738452,0.8681993525737306,0.8582291970793221,0.6352395587649504,0.7798511670123718,0.0,0.8914433685939898,0.868649199186069,0.8982343648181306,0.0,0.9117806646013752,0.8955223369069589,0.0,0.8279846648819138,0.9410095399902056,0.9287470451913752,0.9322274925890724,105,105,144,7,SENSOR
PhalangesOutlinesCorrect,0.0003915019765373202,0.0055411515737614,0.010201967923664165,0.01012353388661226,0.00020037110307256418,0.011110374966945771,0.0143843365879152,0.0574649996249092,0.0011659552278855,8.129730159452877e-05,0.0,3.170925273133789e-05,0.0079625112193961,0.0,0.0075712999621215,0.0,0.0003494597877699,5.297775046078703e-05,1800,858,80,2,IMAGE
DistalPhalanxOutlineAgeGroup,0.3282349296615501,0.2486849296446459,0.3280701956964241,0.32867637572106834,0.338598469197105,0.16619116330745862,0.2659741488541716,0.2439182661130555,0.0111673374142242,0.3763765309584494,0.0,0.3088958083465086,0.1435689950088001,0.0,0.3120189233434114,0.4067278510138722,0.3242734809251811,0.3365903940913207,400,139,80,3,IMAGE
InsectEPGSmallTrain,0.4296036651950077,0.4127689327842169,0.2576183911164337,0.17568035826838216,0.7065664638383116,0.16903018593732852,0.8071808680106378,0.89293070887809,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8746241741860954,1.0,1.0,17,249,601,3,EPG
EOGVerticalSignal,0.25063707511546,0.2329057839574301,0.3039096235261427,0.3180279908745939,0.22946000908233888,0.23400868792333654,0.1022197261487568,0.4918780321677559,0.0351457878155658,0.2596340320533315,0.0,0.286405924877418,0.0255619407471294,0.0,0.2806213022082284,0.0153721659397821,0.3313535295404548,0.2659743766699531,362,362,1250,12,EOG
CricketZ,0.28312041645701036,0.2801444294663667,0.3675481024342366,0.25414993121905816,0.25347873163259244,0.13006697130680137,0.0911198819726582,0.5062010825734148,0.0271940059991804,0.255480413832181,0.0,0.2429084425958653,0.0619649057318575,0.0,0.2682413636188273,0.0,0.2878152055908193,0.2652949132017211,390,390,300,12,MOTION
RefrigerationDevices,0.029591795865257293,0.0032946750519897,0.005331317954578018,0.002320767187036222,0.013434770643303803,0.009885213396500128,0.047327265582277,0.2833156664333369,0.0052396795583388,0.0074405938183752,0.0,0.0030928366949824,0.0009402955305618,0.0,0.002770925870674,0.0,0.020290793855343,0.0172560693731738,375,375,720,3,DEVICE
MixedShapesRegularTrain,0.4694768663251957,0.40081580408069,0.5035108118385729,0.5066349986556388,0.2632660166194434,0.5508143811797171,0.1771775542213713,0.387025916419431,0.0418698768314112,0.6201558091904664,0.0,0.5276208045795333,0.1000824133653368,0.0,0.4807330681509077,0.3618910932845158,0.6708243986444516,0.6357510835182618,2925,2925,1024,5,IMAGE
GunPoint,0.00011547542273194792,0.0077710683958424,0.0,0.0,0.06248282167471708,0.08751718203733838,0.115064357763735,0.2176251933426082,0.0,0.0,0.0,0.0,0.1913896764981597,0.0,0.0,0.2098225706622473,0.280308317648231,0.0,50,150,150,2,MOTION
